comment_origin,label
음악이 정말 마음에들고 권격영화중 본영화중 거의 최고입니다~!!!,1
다들미쳤나 이런 미친캐스팅에 이런 미친 스토리를 다들 발로보나?,1
재미있던데요.,1
thank you! very good job ^^,1
"진짜사랑이다,짱이다",1
이런영화가 있어 행복하다 배우들 세심한 심리가 그대로 전해져온다,1
훌륭한 영화. 셰익스피어의 원작을 제대로 구현한 또 다른 대작.,1
연출쪽에서 두번 다시는 그러지마셧으면 하는 바람이고 출연진들에게 욕을 해주지 않으셧으면 합니다. 출연진이..무슨 잘못인지..하..연출쪽을 바꿔주시든지 해주세요 이런이들이 두번다신 없게..그래두 매주 웃음을 줘서 감사합니다. 다시 한번 제발..이런일없길,1
이거 완전 팬이다 ㅎㅎ 하루에 한번씩 안빠지고 맨날본다 ㅋㅋ,1
왜 이제야 보게 됐지. 3호선 버터플라이 만쉐이.,1
어릴적에 봤었는데 꽤 재미있게 봤었네요.,1
헤어질 무렵에 생각날 델과 킴,1
헝가리베스트5와함께최고의한국애니,1
감히 일류역사상 최고의 걸작이라도 붙히고싶다.,1
미완의 걸작. 엄청난 몰입도.,1
한국도 저럴 때가 있었죠. 그리고 지금 저걸 부활시키려는 이들이 있죠. 보는 내내 소름끼치는 건 우리 중 가운데 저 악귀가 될 이들이있기 때문입니다,1
보면 후회하지 않을 영화,1
아이거왠지혼보면 재미없음 ㅋㅋ,1
"fuck them up~~ 생각없이 낄낄대며 보기 딱 좋은 영화, 게다가 제시카 알바, 스티븐 시걸도 나옴 ㅋㅋㅋㅋ",1
스릴에재미까지있음 ㅋㅋ 너무너무재미있었어요 ㅋ,1
완전 좋아합니다~~~~♡,1
ㅋㅋㅋㅋ 미치겠다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
재밌었어요!!!,1
7년전에 연애가중계에서찍는장면 봤는데 TV서 방영하네요 킬탐용좋음,1
말하고 싶은 의도를 적나라하게 보여주는 용기,1
괜찮다고 생각.. 조금 엉성함이 있지만 총질 영화로는 좋다고 생각함,1
개인적으로 영화도 좋고 음악도 좋음 !!,1
약간의 동심만 가지고 봐도 충분히 재미나고 매력적인 영화다! 박사님 정말 너무 좋음 ㅋㅋㅋ,1
효주누나 사랑합니다♡♡♡♡ 이루어질수 없는 사랑,1
해운대에서 나오는 주인공들이 나와서 더더욱 재밋엇다,1
"어렸을때 동아극장시사회(잡지'로드쇼'주최)에서 성룡과 악수했던 영화!!!(천여명관객들을 출입구에 서서 일일이 악수해줌) 생각관달리 초특급미남의 성룡을 보고 넋잃은 나의 볼을 꼬집어주던 성룡의 웃는 모습을 잊을수가 없네요~성룡, 당신은 최고입니다~!",1
안봤으면 말을 하지마세요 ㅎㅎ 강추~~!!,1
너무 웃겨.ㅋㅋ,1
100 배 더 로맨틱하고 행복한 영화~ ^^*,1
이 영화를 보고 암이 나았습니다,1
사이렌이랑 바다갈매기 나올때 정말 흥미진진했음.,1
"작품도 작품이지만, 음악은 무조건 필청. 훌륭한 수작.",1
봐도 봐도 잊혀지지 않는 이 영화!!! 환상적이고 여러 재미있는 사건들!!흥미진진한 사건이 있어 재미있었다.~,1
모두 영원하다 결국엔 통하기에,1
너무 재미있어어요ㅎㅎ 정글피쉬3기대중 ㅎㅎ,1
"스토리, 설정, 소재 다 마음에 들었습니다. 정말 재미있게 봤네요.",1
악 너무웃기고 감동적임ㅠ순수해지는듯한.. 진짜잼있따!!강추!!,1
딱히 흠잡을 데가 없는 영화. 재미있어서 다시 봐도 질리지않아요^^,1
비슷비슷하면서도 다른 영화란...,1
"범죄없는세상 외치면서 그런사람들이 더하네 칭찬은 고래도 춤추게 한다 성지고 고생했다 한마디면 되는걸 한번도 못놀아본 사람 처럼 클럽,술 마신거 가지고 좀그러네 그건 뒷풀이야 방식이 다른것 뿐이지 자라나는 새싹 밟지말고 자신부터 돌아보고 잘하자",1
잔잔하게 재미있고 감동도있네요. 일본판으로본건 행운인듯,1
마약 중독의 경각심을 제대로 일깨워주는 소름끼치는 영화,1
진짜 후륭한 작품의 영화다 한국 사회의 불편한 질실들을 여과없이 폭로한 영화 대단하다,1
영화가 보여주는 그것..뭔지는 모르겠는 그것을 느꼈다..그냥 대단하다고 밖에 말할수가없다.,1
재밌게만 봤구만. 저도 좋았어요.,1
내사랑 나루토 너무 너무 재미있게잘 봤다나루토 짱 ㅋㅋ나루토 최고,1
10년전에 봤었는데 정말 최고 였어요 ㅠ_ㅠ,1
부모님을 이해하기엔 내가 너무 부족했던거같아 가슴이 아펏다.,1
보기드문 영화다운 영화..,1
평점최초등록해보는데 이영화가 왜이렇게 평점이 낮은지 모르겠다ㅠ 내 인생의 최고의 영화♡ 그때로 다시 돌아가고 싶다ㅠ,1
장선우 감독과 이정현의 처음이자 마지막의 역작,1
밀로스포먼 어쩐지...,1
진짜재밌덩,1
내용도 잼있고 워낙 뽀로로를 좋아해서 잘봤어요~ 오히려너무짧았어요~~ 근데 음량이 너무커서 애들귀에 무리되지않았을까싶어요~ 그것만 빼고좋았어요,1
죽음을 담담하게 그려내 더욱 인상 깊었다. 8월의 크리스마스가 생각 난다. 가족의 소중함을 다시 생각하게 하는 영화...,1
실험은 계속되고 헤헷 글라도스~,1
정말 보고난후에는 훈훈하고 여운이 강하게 남는 영화였습니다.,1
진짜 최고 최고!,1
인간떨거지된느거야 알겟어? 인관떨거쥐가 되는거라고 인고고고가고가고ㅓ고거ㅏㄱ!,1
"감동적인 영화, 설렘과 반전이 공존하는 영화",1
드니라방 소름돋는다...봉준호도 괜찮았다 미셸 공드리는 별로...,1
복음 선포의 의미를 다시 생각하게 만드는 영화....,1
슈퍼갑질 제작진아니었으면 젊은이들의 보기좋은 배낭여행. . 왜 나영석피디님은 안가신거죠?? 신원호피디님은 뭐하시공?? 진짜 조연출한마디에 분위기 개판~~,1
만족,1
완전 조으다~~♥,1
잼나요......,1
뻔하디 뻔한 스토리지만 군더더기없이 잘 만들었다. 발레와 액션영화가 겉돌지 않고 잘 섞여들었고 나름 몰입감도 있었다. 재밌네,1
이진욱 웃음 눈빛 말투 다 좋아요,1
이때는 몰랐었지만 크리스찬 베일 짱,1
결말 ㅠㅠ,1
정말 재미있게보고왔어요ㅋㅋ 이런영화 좋아요,1
klux 님 댓글보고 빵 터져서.. 이런데 댓글 첨 달아보네요 완전 공감해버려서ㅋ,1
볼때마다 그 세밀함과 완벽함에 놀란다. 정말 공 많이 들인 작품,1
오랜만에 다시 봤는데 최고~,1
완전 피터팬에 빠져들어서 방이고뭐고 다 피터팬으로 바꿀꺼딤,1
감동적이에요.,1
후속작 플리즈으~~!!,1
김보성 막판에 존재감 폭발ㅋㅋㅋ김주호 양갱도 개웃김ㅋㅋㅋ 제발 전현무랑 조쉬 빼고 김주호 넣자!! 전현무보다 몸값도 싸고 조쉬 비행기값보다 쌀텐데 왜 뺌? 겁나 웃긴데ㅜ ㅠ,1
"솔직히 제목때문에 호기심 땡겨서 대충 대충 봤는데, 기대이상이다. 평점 엉망으로 준 놈들. 다른 영화보고도 함부러 평가 하지마라. 영화 볼 줄도 모르는 놈들. 그러니 네이버 평점이 엉망이지. 그냥 닥치고 책많이보고 철학 공부좀 해라. 함부러 나 대지마",1
"""""""예술을 알고나니 이 작은 방이 감옥이 되었구나""""""",1
.,1
웃기당~~~!ㅋㅋㅋㅋㅋ,1
"실화라는 것이 놀랍도록 아름답고 멋지다.클림트의 예술대작에 버금가는 대작의 스토리.과거의 실수, 잘못된 역사를 바로잡는 용기는 늘 기억해야할 우리의 과제이자 의무이다.",1
국영형 보고파요 훈남중에훈남이시구언기자중에연기자국민연기자 꺼거 힘내요!,1
신민아 이렇게사랑스러울 수 없다.,1
보고엄청울었음 ㅠㅠ,1
흥미롭고 가슴 뭉클해요.,1
당시 시대적 상황을 고려 최고였습니다. 지금의 연출력과 비교하는건 무리입니다.,1
괜히 평점이 9점대가 아니다,1
기대않고 봤는데 잘만든영화네 ㅋㅋ 재밌다,1
어린시절의 임팩트는 최고였다. 음악마디만으로 연상케하는..,1
광어광어 우럭 도다리 8ㅁ8,1
재밌던데 뭘ㅎㅎ,1
"좋은 영화였습니다. 여주인공의 연기가 매우 휼륭했습니다. 보편적 관점에서 인권옹호과 파시즘에 대한 비판 역시 훌륭하였는데, 유대주의적 관점를 벗어나서도 이러한 비판의식이 견지되는 할리우드가 되기를 바랍니다?",1
말이 필요없다. 최고를 말로 하지는 않는다. 네 멋대로 해라는 최고다.,1
레전드.,1
훈훈하군~,1
"멋진 영화다 ,,, 나를 반성하게 하는,,,,",1
음악으로 가득 찬 잔잔한 청춘 영화,1
정말 따뜻하고 인상적인 드라마에요. 앞으로도 계속 쭉~ 이어갔으면 해요.,1
난 재밌던데... 액션 좋고 도박하지 말자는 공익적인 내용도 있어요.ㅋㅋ,1
이런 쟝르와 배우 정우성 그리고 감독 김지운이 좋다. 한 마디로 내 취향!,1
슬프다. 아름답다.,1
정말 재미있게 본 영화였다 액션 최고,1
아아아아 초음파에 지리고 갑니다,1
인생은 혼자살수없는것이다,1
동명의 책과 이미연 책받침을 사게 만들었던... 그 영화 ^^,1
너무 낮아서 높여주려고 10점,1
퇴폐적인 영화 분위기가 너무 좋다.,1
처음부터 끝까지 집중하게 만들었던 영화. 장소나 시간의 변화도 없는데 이렇게 몰입할 수 있게 만들다니 대단하다,1
은근히 보게돼는 영화...ㅎㅎ,1
따뜻한 드라마...,1
새삼감탄하게되는홍상수의불쾌한매력...누구말마따나숨은그림찾기하는재미도쏠쏠하다.,1
"각시리즈에주인공들,특히유희가나와굉장한기대를햇다만시간도너무짧고..머랄까본건3대1듀얼뿐너무내용이급조적이다.좀더길고심오한스토리엿다면..무튼재밋긴재밋다 유희짱",1
볼만함.,1
진심 명작이다 ㅠㅠ 반전 감동 유머 다갖춘 영화 !!!!,1
재밌다. 항공일에 관한 애환과 직업에 대한 디테일이 살아있다,1
쵝오,1
영광의 7등 당첨.. 상상이상의이상한상상할영상,1
그래 오늘 요쿠르트는 이거닷!,1
내가 어릴 때 발레를 배우지 않은 걸 처음 후회하게 한 영화.,1
재밌다,1
NICE MOVIE!,1
어벤져스 전까지 순서대로 보고왔는데 퍼스트어벤져가 내취향상 제일 재밌었다. 흥행도 저조하고 악평도 많은거 같은데 별로 유치하단 생각안들고 히어로중에 제일 인간적이고 감동도있었다.캡아1>아이언맨1>헐크>아이언맨2>토르1 순으로 재밌었다.,1
평점이 높을 수 밖에 없는 영화의 이유.. 간만에 영화로 충전된 느낌!,1
남친과 결혼하지않고 평생 연애만 하고싶게만드는 영화,1
정려원씨 넘이뻐요 화이팅,1
힘든과정에서도 지금까지 와주신게 진짜 멋있고 감사해요 ㅠㅠㅜ,1
신은 네 안에 있다,1
"오랜만에 마음이 따뜻하고 왠지 가슴저미는 이쁜 사랑이야기를 보게 되어 좋네요! 강동하, 이봄이 캐릭터 너무 사랑스럽고 감우성과 최수영씨 연기 너무 좋아 잘보고 있습니다!",1
"좋다, 좋다, 좋은 이야기란 이런 것이 아닐까.",1
청춘이란..계속생각하게하는 수채화같은영화,1
착돌이 연기는 토비 맥과이어가 가히 본좌라 볼 수 있다.,1
정말 최고의 영화가 아닐까 합니다.,1
재밌게 봤는데.. 평점이 너무 낮네!!,1
하나의 감정만으로는 이름 붙여질 수 없는 나의 기억들,1
왜 그래 10점 영화자나 우리 다시,1
나름 시간보내기용으로는 쵝오,1
여기에 1점 남기는 놈들 영화 안보고 무작정 쓴놈들,1
피터 잭슨을 비롯해 모든 이의 어깨에 장착한 견고한 날개,1
그 당시 비됴빌려서 다 봤던 영화 휘트니팬 ㅠㅠ,1
배우들 연기 매우좋고 들마내용도 흥미진진 두배우 케미가 최고네요,1
영화 보는 내내 숀 코네리 부러워 죽을거 같음. 그 나이에...흑...당근 영화 굿굿굿,1
예고편을 보고 성적이 올랐습니다 감사합니다,1
암울한가? 우리가 달려가면 언제가는 누군가가 쫓아온다. 현실,1
완벽에 가까운 드라마.,1
늑대랑싸운다,1
이영화 저번에한번 봤는데 감동적이여서 이번에도 또보게되네요...정말 감동 또 감동이었어요... 필리피아이라고 무시할게 아니라 더 진심으로 보듬어주어야겠다는 생각이 문득들었고 또 내자신이 너무 창피했어요,1
정말 재밌네요 진짜 ㅋㅋㅋ흥미진진,1
완전재밋어요,1
"때는 2년전, 반전영화 매니아로써 엥간한 이름난 작품은 거의 다봤다고 자부할때쯤 우연히 아무스토리도 모른채 보게된 이 영화는 진짜반전에 목말라있던 나의 뒤통수를 오지게 후려갈겼다. ost부터 구성, 연기력, 스토리, 화면, 그 어느하나 뺄게없는 명작",1
ㅋ,1
가슴이 따뜻해지네요. 자녀 분들과 함께 보면 더욱 좋을 것 같습니다^^,1
이완 맥그리거 때문이라도 봐라!,1
중국으로 밀항가는 전게로 드라마3부작으로 만들었으면 좋겠다,1
박중필은 그냥 류승범 자체인거 같이 느껴진다ㅋㅋ 양아치 연기가 너무 자연스러워.,1
『아메리칸 뷰티』라 쓰고 『걸작』이라 읽는다!,1
역시 실망 시키지 않내요 블레이드,1
멋지다 이게 벌써 10년이 넘은 작품이라니,1
평점이왜이렇게낮은지? 저는되게 인상깊게봤어요 몇년전에봤지만 기억에남는영화중하나,1
로망은 어디에,1
웰메이드 드라마란 이런것!,1
hmr33신고,1
하나안OST도 나왔으면 좋겠다!!!!!!!!!,1
어느정도 예상했던결말?ㅎ잼있었고 세배우모두 연기도나쁘지않았음^^,1
가정파탄을 보는 듯한 영화였음,1
제가 학교에서 이걸 영어연극을하는데 정말 감독적이더라고요 그래서 이여화를 정말 추천합니다~~,1
All you need is love.,1
난 이평점 반댈세... 감독이 의도한 내용이 보였다면 이평점이 나올 수가 없다.,1
지금 봐도 수작이다. 특히 2014년 로보캅이 이 작품만 못하다.,1
재미있어요!볼만해요!편안하게즐길수있는영화,1
트로이!!!!!!!!!!!,1
초반부에 현재과거 넘나드는게 이해가 안되서 좀 지루했는데 이해한후로 폭풍 감정이입 최고였음. 계속 눈물 찔끔거림서봤네요..연기들 정말 죽이네요.강추,1
배우들 연기가 최고였어요,1
와 아무것도 모르는 백지 상태로 본다면 기겁할 만한 반전 굿,1
요즘 초딩들은 절대 모른다...이 영화가 얼마나 위대한지...,1
영화는 길지만 생각보다 재미있게 봤어요!,1
굳!,1
개인에 따라 지루할 수도 있는 영화다. 그런데 보고있는 동안 정말 내가 잠수함 속에서 살아남으려고 발버둥 치려고 하는 느낌이 들어 보는 내내 긴장을 놓을 수가 없는 영화였다... 리얼리티란 이 영화를 두고 하는 말 인듯...,1
아카니시진 완전사랑함♥,1
완전 내 스타일... 아 샤를리즈 테론 아직도 여신급으로 아름답고 스토리도 아주 꿀잼입니다. 왜이리 평가가 낮죠 ㅎㅎㅎㅎ,1
