,index,comment_origin,label
301,579,스님들 진솔하고 천진한 모습에 마음이 따뜻해지더군요.나는 어떤 길 위에서 무엇을 하고 있는 걸까..제 길을 제대로 가고 있는 걸까 하는 마음이 생기네요.도를 이루지 못하면 그 밥값을 어찌 하겠느냐며 울컥하시는 스님 뵈며 제 마음도 울컥했습니다.,1
302,18511,최고의 감동적인 드라마.,1
303,21082,아름다운 가족 이야기였다,1
304,20091,정말재미있는영화 ㅋㅋ임창정 연기 정말 잘한다 .진짜 같아..............,1
305,27719,난 재밌던데 ㅋㅋㅋㅋㅋ,1
306,1655,배창호 최고걸작,1
307,1317,아들에게 책에서 그림으로만 보여주다 실제 살아 움직이는 동물들을 보여주니 더 좋아하네요,1
308,17581,스타일리쉬. 느릿하고 관능적임,1
309,25937,어렸을때 감명깊게봄,1
310,11514,신선한소재는 좋았으나 너무 기대를 했나? 좀 유치했다. 하지만 재밌었다. 한국형 좀비영화로는 충분히 합격점을 넘었다.,1
311,8144,이때는 몰랐었지만 크리스찬 베일 짱,1
312,19965,100%로맘에 와닿진 않았지만서도 몰입하면서 보게됐다 근데홍소희는 왜 안뜨는거예요?,1
313,25463,말이 필요없는 지금까지 내 인생에서의 최고의 영화!,1
314,1778,주성치작품은 역시나 최고,1
315,22575,정말 명작입니다.. 정말 이건꼭봐야합니다.. 힐링이 장난아니게됬습니다. 감사합니다ㅠㅠ 지브라 형님드류ㅠㅠ,1
316,7886,완전 재미있어용!!~~~,1
317,15194,"아네트 베닝의 연기 굳, 미모는 베리 굳",1
318,27570,워낭소리 슬프던데 ㅜㅠ,1
319,12319,시원 통쾌한 복수극. . .,1
320,4550,찬란했던 학창시절을 떠올리며..,1
321,25173,잔잔한 여운이 있네요..눈물 흘쩍...강제규 감독에게 이런 면이...,1
322,19644,정말 최고의 영화!! 아쉬운건 이런 명작을 DVD로 소장할수 없다는거..쩝,1
323,27085,재밌다,1
324,2052,나태어나던해에나온영화ㅋㅋ1992년때나온영화치곤잘만들었네ㅋ,1
325,6805,공포영화를 기대들한건지 평점이 왜케 낮은지 모르겠다 수작까진 아니어도 캐릭터들의 심리묘사가 꽤 잘 그려진 볼만한 영화였다,1
326,12554,"생에 대한 짙은 통찰. 사라져가는 것에 대한 살아가는 자들의 진지한 태도. 임감독님, 잘 봤습니다. 10번도 넘게 본 것같습니다. 볼수록 심취합니다..",1
327,3983,"Ebs 명화특선으로 '질주'를 봤는데요. 러셀크로우 주연의 '쓰리데이즈'와 비슷한 느낌이 강합니다. 다만 해피엔딩이나 가족애보다는, 방황하는 범죄중독자이자 마라토너라는 느낌이 강합니다. 중반부터는 계속 뛰기때문에 서스펜스가 지속적인게 특히",1
328,22106,정말재미있어요!! 추천합니다!!,1
329,28407,뻔한 스토린데 시청자를 사로잡는 뭔가가있음... 뭔가 허전함.. ㅠㅠ,1
330,18344,앞으로가 더 기대되는 드라마에요ㅎ,1
331,25841,나름 재밌었음 이탈리아 마피아행님 목소리 멋있음,1
332,26871,킬링타임용으론 아주 그만인 영화 갈수록 몰입되어진다.,1
333,27961,매릴 스트립의 환한 미소처럼 살아가고 싶어요 ^&^,1
334,13913,정말 감동입니다. 상영시간 내내 울었습니다. 부부가 같이 봐야 합니다.,1
335,22172,이거 ㄱㅊ네요ㅋ,1
336,3467,교도소 면회실에서 나도 눈물이 콸콸콸!!,1
337,9899,개쪄는 최고의 명작!!,1
338,27528,Barry white의 Let the music play의 경쾌한 음악소리가 울려퍼지는 클럽안에서 자신의 어쩌 할 수 없는 운명을 술집여자에게 나긋나긋 읍조리는 장면은 어떤 말로도 표현 할 수 없는 슬픔이었다. 매년 생각나서 찾아보는 몇 안되는 명작,1
339,13077,최춘희 최고ㅣ짱이에요,1
340,24363,1탄과 더불어 국산애니 최고의 명작! 그것은 바로 김청기가 아닌 고우영의 힘,1
341,25188,나중에아이를낳으면함께보고싶어요!,1
342,13652,갠적으로 이런 영화 좋음 음악도 일품!,1
343,2063,구로사와 영화는 교과서,1
344,23401,매력 넘치는 두 배우,1
345,480,아이들과 보기에 좋은 애니메이션!,1
346,18989,반담의 팬이라면 꼭 봐야할 영화중 하나!,1
347,977,이준이 영화를 살렸다.. 마지막쪽에 가서는 좀 집중하긴 어려웠지만 이준이 잘 끌고갔음,1
348,7200,좋네,1
349,7041,내가 기억하는 몇 안되는 영화 ..제목 배우 대사 눈빛 불안 전쟁 가족 안타까움 ...최고라할만하다.토비맥과이어가 스파이더맨 다음 시리즈를 고사하고 선택한 영화라한다. 대단하지 않은가~!,1
350,15313,어느순간 영화 속에 몰입되어 있다는....,1
351,2485,おもひでぽろぽろ 솔직하고 유머스러운 연출력이 돋보인 작품. 시골에 대한 정겨운 추억과 애틋한 감정이 남아 있다면 소소한 미소그를 머금으며 여유롭게 즐길 수 있는 영화~~,1
352,27643,기분 우울했는데 실컷웃었어요 추천!,1
353,6582,나름 잘 짜여진 구성. 익살스런 막가파식 뚝심전개.,1
354,7897,좋다,1
355,24865,이사람은 진짜 존나 멋있는거 같아.,1
356,14240,"비긴어게인, 드림걸즈처럼 노래로 감동을 주는 영화.귀가 힐링 하는 영화재밌게 봤습니다.",1
357,20701,마음이 따뜻해지는.. 그런 영화인것 같네요^^,1
358,7203,제발 후속 극장판 좀ㅜㅠ,1
359,6062,폴베타니진짜멋있고커얼스틴진짜이쁘고ㅠㅠ영화가넘이쁜거가틈 ㅋㅋ,1
360,18306,크리스마스에... 나 홀로 집에보다 이제 더 재미있네요 ㅎㅎㅎ,1
361,20655,이런영화가 넘좋타 보고나서 찝찝하고 가슴이 먹먹해지는ㅠ 내가 이선균이라면 처제가만안나둔다 므흣♥,1
362,13213,"너무아름다웠던 은영도,은철도,둘다너무불쌍하고안되서 보는내내마음이편치않았다",1
363,10026,뭔가 슬프기도하고 훈훈한영화! 아코짱 만화가워낙에 유명,1
364,22302,역사에남을 로마시대의배경스토리중 국민의 대다수중년이 보고싶어하는영화,1
365,1117,재밋게잘보고있습니다 피곤하실텐데 힘내시구요고성희누나 힘내세요ㅎㅎ누나팬이에요,1
366,29981,평점을 보면 본인의 느낌을 반영하는 거지만 이런 공간에서 공론할 가치가 없는 글도 매우 많네요. 작품을 보면 최근 만든 홍콩영화 중 수작에 속하는데 편갈라서 도움 되는 입장의 사람들이 평점을 올려서 이판이 쓰레기장이 되는 걸 보면 한심.,1
367,25153,대체 이영화에 별점 1개 주면서 말도 않되는..사람들이 내주변에 사는사람들이겠지..,1
368,15190,박신양 연기 너무 좋네여 대사하며 눈빛 까지 ㅜㅜ,1
369,2955,"1편의 명성으로 인해 속편이 가려지는것이 대부분이나, 에이리언 씨리즈는 매니아층의 응원이 두터운 특이 Case. 나 또한 그렇다.",1
370,7160,다른영화에서 이영화의 마지막장면이 나온다면반갑겠지만 이영화에선 오히려 원망스럽다,1
371,14912,"허달프, 보드라미 쭈누님, 쿡테러리스트 김풍,우완전 재밌다는 삼국지도 아니고 ㅋ 자취요리 춘추전국시대",1
372,4825,결말이 신선하고 약간 놀랐음...,1
373,16810,재미있습니다!! 어머니와 열심히 보고 있어요~~~ ^^,1
374,19409,진짜 웃기다. 캐릭터 하나하나 깨알같이 웃김. 병맛 쩌는 영화!!,1
375,20686,많은 생각을 하게 하는 영화입니다. 꼭 보실것을 추천합니다.,1
376,24748,"무술영화 좋아하는데, 괜찮았어요",1
377,26862,정말 신선하고 흥미진진했다. 강추,1
378,12157,"시즌1,2에비해 조금 스무스한감이 있었다. 그래도재밌었음 빨리시즌4점",1
379,17027,정말 재밋다ㅎㅎㅎ귀엽다,1
380,25225,마지막 장국영 임청하 등장하는 10분만 10점 그 앞은 진정한 쓰.레.기 1편 감독이 만들었다면 얼마나 좋았을려나..,1
381,10865,이런 로드무비 최고에요,1
382,28164,영화가 전반적으로 재밌습니다.,1
383,9033,"좀 속보이는 미화가 있지만,, 그것만 제외하면 최고의 영화. 전율이 느껴짐.",1
384,16128,곤사토시 감독... 2010년 안타깝게 돌아가셔서 가슴이 먹먹합니다.. 정말 천재적인 감독인데 암으로 가시다니.. ㅠㅠ 이제와서 다시봐도 모든 작품이 대작...,1
385,9340,진짜 재밌게 봤는데 진구를 다시 보게 된 작품.. 짱,1
386,14948,논란만큼 뜨거운 드라마. 아름답게 감상.,1
387,15412,완전 몰입해서 봤다. 기분이 찝찝하다 그러는데 전혀. . 이영화 대박이네,1
388,28918,"삶의 가치에 대한 조명. 변화, 사랑, 이별, 그리고 아름다운 갈무리.",1
389,1592,후회없는 영화!,1
390,10786,또봐도 재밌네요 정준호 정웅인 참 젋군요ㅋㄷ,1
391,3568,김남길 혼자 영화살린듯....여배우 좀 잘쓰지~~김남길은 실망시키지않아ㅋㅋ,1
392,25125,정말 클래식이 될 영화..,1
393,27542,ㅋㅋㅋ하하하보다 더 귀엽고 웃긴데요..홍감독님 영화치고.. 극적인 재미가 있네요..,1
394,21159,좋은데?,1
395,10082,이걸 보고 어떤 계획을 집어치우게 되었다. 정말 감사하다.,1
396,19555,"음식점가서 사진찍어다가 페북올리면서 힐링힐링거리지말고, 이런 좋은 영화보면서 진짜~힐링들하시길...",1
397,1466,어떤 영화든 그 가치는 10년이 넘어야 인정 받고 빛을 발하는법 그 빛을 볼수 있는 이 시대에 살아감을 감사한다,1
398,29062,재밋네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
399,21441,'삶은 찰나의 것' 인생은 정말 소중한거네요..,1
400,24414,너무 가슴 아프네여 실화라 하니ㅠ실제로 일어났을 사람들은 얼마나 무서웠을까요ㅠ영화 보고난뒤 가슴이 너무 아픕니다ㅠ,1
401,2688,97년작이라는게 믿기지 않는다. 지금봐도 세련되고 멋있다.,1
402,22208,현실적이고 판타지적인 따듯한 영화 딱맞는 제목에 잔잔한 내레이션까지영화의 어떤 한 조각도 기억하고싶은 영화입니다.,1
403,12418,최고 이만한 미드는 어디에도 없습니다 최고,1
404,6788,"올타쿠나커플때문에 다시 우결 보게됬어여제가 소은이같은 성격이라 너무공감되고 설레여~소은씨는 드센게 아니라 남자를 잘 맞춰주고 흡수하는 스펀지같은 여자에요^^그리고 재림씨 자기마음을 다 말해주는 재림씨 너무짱~~~정말 오빠,아빠, 애기같은 매력",1
405,19656,이 영활 보고 멀쩡한 사람이 이상한 거다~! 으,1
406,3215,이영화 괜찮은 편이지만 어쩐지 과장이 심한듯 ㅋㅋㅋㅋ,1
407,2683,음악이 너무 좋았다. 내용도 영상도,1
408,11723,"박광현감독, 장진감독 정말 후회시키지 않는다ㅠㅠㅠㅠ",1
409,8591,소설말고 영화로 보는게 나음,1
410,1004,제대로 알아야할 역사임,1
411,29072,우연히 본 영화인데 다시 보고 싶은 영화..,1
412,2287,말이 필요없고.. 진짜 꼭 봐야하는 영화.. 결말을 알았을때 숨이 콱하고 막혔음 놀라서..해피도 세드도 아닌 오픈엔딩 재미없다고 하는사람은 꼭 주인공 두명이서 알콩달콩 사랑해야하는 영화를 바라는 사람인가.,1
413,21770,어떻게 이런 생각을,1
414,15603,뭘 얘기하려는지는 모르겠다. 그러나 줄리앤 무어와 배우들의 연기는 소름이 끼칠정도다.,1
415,11772,"재밌어요! 탑,승리 나와서 겁나 즐겁게본듯ㅋㅋㅋ",1
416,5339,성룡영화에만존재한다..,1
417,9833,인종 차별에 대한 그녀들의 용기에 감동 받았던 영화...앞으로도 계속 감명 깊을 것 같다. 모든 사람이 한 번쯤은 봤으면 좋겠다.,1
418,9027,감독에게 만점을 주고싶다 그 인간쓰레기 같은 권력자들 지들 자식이 이런대우 받으면 무슨생각을할까 지가 한짓처럼 대수롭지않을까 인간은 언제나 죄를지으면 돌려받는다,1
419,15832,"진짜로 재밌고, 저런 일이 진짜 있었으면 좋겠어요",1
420,13482,"역시 평점과 남들이 글적어놓은것 의미가 없엇다,,내만 재미 몰입해서보면 그만이다..오늘쉬는날 점심때 냉면에 몰입잇게 잘보앗ㄷ..공포 스릴러장르는 거의 평점이 낮은듯 그장르좋아하는 1한명으로 평점에 신경안쓴다,,",1
421,3145,천진한 가족들의 모습과 이데올로기의 비극이 묘하게 겹쳐진영화,1
422,12478,"어렸을때 동아극장시사회(잡지'로드쇼'주최)에서 성룡과 악수했던 영화!!!(천여명관객들을 출입구에 서서 일일이 악수해줌) 생각관달리 초특급미남의 성룡을 보고 넋잃은 나의 볼을 꼬집어주던 성룡의 웃는 모습을 잊을수가 없네요~성룡, 당신은 최고입니다~!",1
423,24001,이런영화 자주 나왔으면...마치 영화 비투스를 보는듯.....,1
424,8943,꽤 잔인했지만 볼만하고 재미있었어요ㅋㅋ,1
425,18920,이문식의 색다른연기가 돋보인 정말 최고의 드라마,1
426,642,내 인생 최고의 영화임. 재개봉한다니 기쁩니다.,1
427,9954,완전 매력만점 차대표 국승현♥요즘 살맛납니다!!^^,1
428,25271,이런 스토리 재미있고 따듯하다,1
429,5558,완소미드♥ 진실은 저너머에..ㅎㅎ,1
430,8098,이게 왤케 평점이낮냐 허 참,1
431,24689,묘한거 좋아하는 사람은 꼭 보시길 ㅋㅋ잼남,1
432,14806,클린트 이스트우드가 낳은 최고의 역작...,1
433,25868,너무도현실감이느껴지는제니퍼의매력!귀여운여인아류중최고!,1
434,16980,말이 필요없는 최고의 영화. 예림이 이 영화 장이야???,1
435,7058,보고 정말감동먹었던 영화.,1
436,15627,어렸을 때 이 영화를 보고 밤새도록 울었었는데ㅠㅠ 여우비 너무 불쌍해ㅜ,1
437,19096,"이 영화는 개인 취향차이인듯.. 난 sf영화 좋아해서인지 그럭저럭 볼만한영화였다. 아쉬운건 평범한 방이 생각보다 꽤 많이 나와서, 중간에 긴장감이 별로 안들었다는거. 그리고 결말이 뭔가 펑하고 순식간에 끝나버리는 느낌...",1
438,11121,아무 생각없이 보기에는...,1
439,23714,소재가 소재인만큼 보고난 후 약간 찝찝하고 무거울수도 있었는데 전혀 그렇지 않다. 폴역을 맡은 배우와 줄리안역을 맡은 배우가 정말 닮아서 신기하다.,1
440,3850,오랜만에 잔잔하게 감동있는 영화 잘 봤습니다^^,1
441,8121,"음울, 에로틱, 그리고 쇼킹함.",1
442,21926,슈렉은 1편에서 끝났어야했다,1
443,1425,장나라와 최다니엘 정말 잘어울리는 훈남훈녀다.,1
444,20474,태양이 없어도 구름에 가린것 뿐이다..,1
445,18629,우울할때마다 이영화본다. 진짜 우낌.,1
446,23542,17회로 끝났으면 전설로 기억될 드라마. 나머지 3회는 팬서비스를 위한 사족 같이 느껴졌다.,1
447,24908,대박,1
448,7798,재밋게잘봤다 생각이많아지는영화,1
449,4369,날 설레게 하다니 최고였다 .,1
450,12905,인생을 생각하는 영화다,1
451,22465,인생입니다.,1
452,2218,나만잼있나? 한국영화 스릴러중 손꼽히게 잼있게본 영화중하나~~!,1
453,28079,실사영화를 만들려면 이정도는 해야지..,1
