,textDisplay,textOriginal,authorDisplayName,publishedAt,likeCount,authorProfileImageUrl,predict
67,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=3m19s"">3:19</a> 비둘기",3:19 비둘기,갸라디마,2019-12-18T06:02:45Z,0,https://yt3.ggpht.com/ytc/AKedOLRw2ukbGzb0wNTw9DNu4Pfyje1pftlqadTzJrDhLg=s48-c-k-c0x00ffffff-no-rj,good_feedback
68,돠드림 어케신청하나요? 01086187695답변좀,돠드림 어케신청하나요? 01086187695답변좀,조씨남매 일상,2019-12-13T14:29:53Z,0,https://yt3.ggpht.com/ytc/AKedOLQhxwPP5MJs8tqbeNxe8RpdvQvB-p4mVhTmKcte=s48-c-k-c0x00ffffff-no-rj,contents
69,썸넬 오르가sm,썸넬 오르가sm,종이비행기,2019-12-10T14:25:42Z,0,https://yt3.ggpht.com/ytc/AKedOLTrS0aZ7hPtTzH4LE-6m4IyHMBiOLLYZ4_pQsqgfQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
70,눈까집는거 보고 들옴ㅋㅋㅋㅋㅋㅋㅋ,눈까집는거 보고 들옴ㅋㅋㅋㅋㅋㅋㅋ,꾸린꾸린걸유한락스-방똥쨩,2019-12-10T01:36:37Z,0,https://yt3.ggpht.com/ytc/AKedOLSSrgK6j5oQKHwXlAU2f-NX7CQ9H7LpAGSwG6Fn=s48-c-k-c0x00ffffff-no-rj,good_feedback
71,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=0m25s"">0:25</a> 어김없이 그 후드 그 바지ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",0:25 어김없이 그 후드 그 바지ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,환타,2019-12-08T07:18:15Z,3,https://yt3.ggpht.com/ytc/AKedOLSs1bG2L2bggoHXUIxwOhttNWTapyWxt1bJYIt_lf0=s48-c-k-c0x00ffffff-no-rj,good_feedback
72,내 유튜브 좀 도와줘요,내 유튜브 좀 도와줘요,보거스썰(bogus story),2019-12-06T17:16:40Z,0,https://yt3.ggpht.com/FCi7tZIZqYXwozWSnzyvAxlcXvBdottkxTtuUA-BgGQ5oLdBA9atMQeWZgtzrUWkmoUt_Ddrjg=s48-c-k-c0x00ffffff-no-rj,good_feedback
73,이건또 무으ㅓ야 ㅋㅋㅋㅋㅋㅋ,이건또 무으ㅓ야 ㅋㅋㅋㅋㅋㅋ,조뚱,2019-12-04T03:36:00Z,0,https://yt3.ggpht.com/ytc/AKedOLSxgQ727-8G-hPYm6xkZrImijqX5GQqrnfrkQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
74,존나 개찐따같네 ㅋㅋ,존나 개찐따같네 ㅋㅋ,Limitless,2019-12-02T14:41:46Z,0,https://yt3.ggpht.com/ytc/AKedOLR8mtrzoVi5rIwXOJA41VVdYwjl041bzCrTDmbSZw=s48-c-k-c0x00ffffff-no-rj,good_feedback
75,저 신청하려고 하는데<br><br><br><br><br>랩좀 다시 해봐요 제발용 진용 진 님,"저 신청하려고 하는데




랩좀 다시 해봐요 제발용 진용 진 님",el M,2019-11-30T11:23:21Z,0,https://yt3.ggpht.com/ytc/AKedOLQ89aC8-GazLY6eXgiuG07yma3U8RMIqxHjLpIM=s48-c-k-c0x00ffffff-no-rj,good_feedback
76,건강하세요,건강하세요,막내예쁨,2019-11-28T06:14:37Z,0,https://yt3.ggpht.com/WYVDXlgNOqfj9MMg75P4J3YSObBFyDkhlQui0piXqSf4BUUtPpnw0xt0yST7EQ6aSSptZ-SM2A=s48-c-k-c0x00ffffff-no-rj,good_feedback
77,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=4m30s"">4:30</a> ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",4:30 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,이애린,2019-11-24T13:50:53Z,0,https://yt3.ggpht.com/eJel_1AQuHjqFuNZDJDZbGNY0lCwa7O2Jem8HCufe5nhbkzXS0AniFchg4myqCKbAUh6cUzmXw=s48-c-k-c0x00ffffff-no-rj,good_feedback
78,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=2m47s"">2:47</a> 렘 발견",2:47 렘 발견,ya YA,2019-11-24T03:43:17Z,2,https://yt3.ggpht.com/ytc/AKedOLTXc74UzPboO9xVx7OeQY3mliR0hWKQ_UUygrIxiQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
79,레드소네트...홍대에서 인디중에서 잘 나가는 밴드인데,레드소네트...홍대에서 인디중에서 잘 나가는 밴드인데,최종인,2019-11-22T18:59:07Z,0,https://yt3.ggpht.com/ytc/AKedOLSA0rN6fj-SXpsruWmD-eprdgEnUa1i-_HTRy1c=s48-c-k-c0x00ffffff-no-rj,good_feedback
80,이제 하다하다 락밴드까지  가는구나,이제 하다하다 락밴드까지  가는구나,이민화,2019-11-21T04:28:57Z,0,https://yt3.ggpht.com/ytc/AKedOLTJTwAtLxKiLid-bSUPf3eoEfjOJ9DxssZ1qw=s48-c-k-c0x00ffffff-no-rj,good_feedback
81,비둘기....?,비둘기....?,해골물,2019-11-20T05:15:04Z,0,https://yt3.ggpht.com/ytc/AKedOLR-L3ZyLXKaoEBQITRi7ElwnlBXqcOjbE8wDI7o0g=s48-c-k-c0x00ffffff-no-rj,good_feedback
82,잉익 오늘부터 내 원픽 진용진용진용진,잉익 오늘부터 내 원픽 진용진용진용진,네,2019-11-16T16:44:09Z,0,https://yt3.ggpht.com/covW_0skEqPqTrfrrUGkdv7Jb6ucd6vx7-SNrqwVkB-Py-f1mpgEahRCZdK4BQSYAQJFXWDgiw=s48-c-k-c0x00ffffff-no-rj,good_feedback
83,이곳 썸네일이 날 부르는군,이곳 썸네일이 날 부르는군,김할로,2019-11-16T16:30:15Z,0,https://yt3.ggpht.com/ytc/AKedOLQqa47Q-THxJD8bpMDiwdXiBNL4W_PyeBlqMA=s48-c-k-c0x00ffffff-no-rj,good_feedback
84,어떻게 이런 생각을 했을까? 엉뚱하면서도 깜찍 기발하네요 ^0^,어떻게 이런 생각을 했을까? 엉뚱하면서도 깜찍 기발하네요 ^0^,SuHan Kim,2019-11-16T14:11:56Z,0,https://yt3.ggpht.com/ytc/AKedOLT7AlIjXxi4Dq7kuGxH41m254wFDWCT-7KZmS-S=s48-c-k-c0x00ffffff-no-rj,good_feedback
85,눈돌아가는거 왜이렇게 웃기냐 ㅋㅋㅋㅋㅋ,눈돌아가는거 왜이렇게 웃기냐 ㅋㅋㅋㅋㅋ,Crown GD,2019-11-13T09:24:24Z,0,https://yt3.ggpht.com/ytc/AKedOLQ2d5SYizzm_3NNTT3RRXYpYgRZlkrImdnIeNpW2w=s48-c-k-c0x00ffffff-no-rj,good_feedback
86,돠드림 오랜만이에요ㅜㅜ그알컨텐츠 못지않게 좋아하는 컨텐츠인데ㅜㅜ선댓후감상합니다 ㅋ,돠드림 오랜만이에요ㅜㅜ그알컨텐츠 못지않게 좋아하는 컨텐츠인데ㅜㅜ선댓후감상합니다 ㅋ,나몽,2019-11-13T04:40:22Z,0,https://yt3.ggpht.com/ytc/AKedOLRseBqF3R22vNKXYHU5Qwq-TqH2vl1EFO6mqJ59eA=s48-c-k-c0x00ffffff-no-rj,good_feedback
87,썸네일이 강렬해서 한번 더 본다 ..,썸네일이 강렬해서 한번 더 본다 ..,흑흑흑,2019-11-11T15:40:10Z,5,https://yt3.ggpht.com/ytc/AKedOLQ7E0msS-zTBzM9aGN3BOkuk_L1Amxj2ufDL9XK=s48-c-k-c0x00ffffff-no-rj,good_feedback
88,진용진....당신은 참 기여운 사람....,진용진....당신은 참 기여운 사람....,아으,2019-11-11T12:28:38Z,0,https://yt3.ggpht.com/ytc/AKedOLR9IOo6WEwAXW1IhuW6K4wYGCUthvlkEodmVTrCkg=s48-c-k-c0x00ffffff-no-rj,good_feedback
89,다이소 물건이 왜 싼지 궁금해요! 과자 같은건 일반 슈퍼에서와도 같은데 가격이 훨씬 싼 이유가 궁금해요 !! 진용진 ㅠ ㅠ ㅠ ㅠ 초기부터 봐왔는데 넘 좋고 귀엽고... 인스타도 자주해주세요!,다이소 물건이 왜 싼지 궁금해요! 과자 같은건 일반 슈퍼에서와도 같은데 가격이 훨씬 싼 이유가 궁금해요 !! 진용진 ㅠ ㅠ ㅠ ㅠ 초기부터 봐왔는데 넘 좋고 귀엽고... 인스타도 자주해주세요!,미아타몽 Miatamong,2019-11-11T06:46:36Z,0,https://yt3.ggpht.com/xa-iYT4qjWlBFbESFTn69RU1lG1KExWBoEKkUZOoi15ozcxSvE-LmhQyM36EvVOx5c2u5OVICA8=s48-c-k-c0x00ffffff-no-rj,contents
90,"진용진님, 그거 아세요?<br><br>당신은 최곱니다. 레전드구요. 진국입니다.","진용진님, 그거 아세요?

당신은 최곱니다. 레전드구요. 진국입니다.",Y L,2019-11-10T18:43:10Z,0,https://yt3.ggpht.com/ytc/AKedOLT_ne4tvg-y_m2k1EAjRhHjpcCMNRf0XU3awSIl8-c=s48-c-k-c0x00ffffff-no-rj,good_feedback
91,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=2m22s"">2:22</a> 이사람 미동도 없으셔.....",2:22 이사람 미동도 없으셔.....,박솔향,2019-11-10T05:24:08Z,0,https://yt3.ggpht.com/ytc/AKedOLRPWkGzaaJrpYxXwdWE7FcT8tiLOmKLP5lS8A=s48-c-k-c0x00ffffff-no-rj,good_feedback
92,썸넬 언에듀인줄,썸넬 언에듀인줄,송영우,2019-11-10T04:03:44Z,0,https://yt3.ggpht.com/ytc/AKedOLQIgTjgo_TprIAD7xn1ylrQSza7Ek-BY_Vmtw=s48-c-k-c0x00ffffff-no-rj,good_feedback
93,용진이형 100만유튜버될줄은 몰랏다 ㅋㅋ,용진이형 100만유튜버될줄은 몰랏다 ㅋㅋ,팬텀,2019-11-09T21:57:15Z,0,https://yt3.ggpht.com/ytc/AKedOLSTjblyrzUNO3ls0ID6-jHIyRWl-lO7hinwYwi0=s48-c-k-c0x00ffffff-no-rj,good_feedback
94,ღ&#39;ᴗ&#39;ღღ&#39;ᴗ&#39;ღ진용진은 귀엽다제,ღ'ᴗ'ღღ'ᴗ'ღ진용진은 귀엽다제,난지구,2019-11-09T15:23:49Z,0,https://yt3.ggpht.com/ytc/AKedOLSpp1q0bM3qDZ5rIsHzHPO0SDXOO4f-DH1o1sc7fQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
95,썸넬 무슨일...?!?!?!?!?!,썸넬 무슨일...?!?!?!?!?!,SOAP,2019-11-09T11:22:43Z,0,https://yt3.ggpht.com/l1ANpom4KkR3NuLGTBFCQnVaX2svsepArMcRJhF_C7Cgx6lNM8N3b3lg2me2LGaqwGPx2-2m9A=s48-c-k-c0x00ffffff-no-rj,good_feedback
96,그저 ㅋㅋㅋ,그저 ㅋㅋㅋ,남한승찬,2019-11-09T01:28:26Z,0,https://yt3.ggpht.com/ytc/AKedOLSo4xcidrvTD55szV4RLV7YDxOm0qLU5utrJAdk=s48-c-k-c0x00ffffff-no-rj,good_feedback
97,형 썸넬 눈돌아갔어...,형 썸넬 눈돌아갔어...,J.W K korean,2019-11-08T23:56:22Z,0,https://yt3.ggpht.com/ytc/AKedOLTS5h5MZW9TG0_LJKQ6HwPdFyo4qqdSScgKmgFxow=s48-c-k-c0x00ffffff-no-rj,good_feedback
98,못노는구나 ㅋㅋ,못노는구나 ㅋㅋ,아침일찍,2019-11-08T22:39:14Z,0,https://yt3.ggpht.com/ytc/AKedOLSrYRLCv2244wZvgVo5T68lLNtcL5aJELRiKg=s48-c-k-c0x00ffffff-no-rj,good_feedback
99,썸넬 핫도그 권기동님인줄 알았슴다,썸넬 핫도그 권기동님인줄 알았슴다,지읏시읏,2019-11-07T18:18:18Z,0,https://yt3.ggpht.com/ytc/AKedOLRH0AaeYp8VPq0S8LQgX6DeoXsnYyW-awCoSilnLw=s48-c-k-c0x00ffffff-no-rj,good_feedback
100,용진아정신차리자 컨텐츠 점점 산으로가네,용진아정신차리자 컨텐츠 점점 산으로가네,진구네,2019-11-07T08:10:24Z,0,https://yt3.ggpht.com/ytc/AKedOLQKfzvPAw1c8EF_-4XlzfGY_bzllxSqqbYRLA=s48-c-k-c0x00ffffff-no-rj,good_feedback
101,락 하다.. 빙이되신거 같은데..,락 하다.. 빙이되신거 같은데..,지훈,2019-11-07T04:10:15Z,0,https://yt3.ggpht.com/ytc/AKedOLRpqTocSeun7OW0wSuqDCFwDpUiV31yyL1O_Q=s48-c-k-c0x00ffffff-no-rj,good_feedback
102,드디어 미쳐버린 진용씨,드디어 미쳐버린 진용씨,J Y,2019-11-06T23:19:46Z,0,https://yt3.ggpht.com/ytc/AKedOLT4Ll0YO8quzcQnuOxHTUhZcE8uKd4NAdqn9BAucQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
103,근데 형 래퍼인걸로 알고 있는데... 저때 피쳐링으로 랩했으면 훨씬 거 나았을듯 한데,근데 형 래퍼인걸로 알고 있는데... 저때 피쳐링으로 랩했으면 훨씬 거 나았을듯 한데,ZEF,2019-11-06T13:55:03Z,0,https://yt3.ggpht.com/ytc/AKedOLS340ZXu60WdiJFyHBnsMAWri995j40DSh5rYSJSQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
104,아니 ㅋㅋㅋㅋ 밴드공연하는데 렘 코스프레 개웃기네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,아니 ㅋㅋㅋㅋ 밴드공연하는데 렘 코스프레 개웃기네 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,sinSetaKokoro,2019-11-05T15:16:09Z,1,https://yt3.ggpht.com/le62T2OQ11BvZjXIIrGSgm9GIkLHIAAaYyWCI9WCz7qgvML3pTsTrH5nZl8xTpVC64rO8riH=s48-c-k-c0x00ffffff-no-rj,good_feedback
105,이번 돠드림 왜이리 웃겨요ㅋㅋ,이번 돠드림 왜이리 웃겨요ㅋㅋ,B milk,2019-11-05T15:00:15Z,0,https://yt3.ggpht.com/ytc/AKedOLRrpXq31imIbluT38lZiRH-RJs8ylIVHCNDjpZ42A=s48-c-k-c0x00ffffff-no-rj,good_feedback
106,"썸네일...접신한줄알았네,,,,,,","썸네일...접신한줄알았네,,,,,,",염찬웅 좋아하니? 그럼 난우우웅yesyes찬yes,2019-11-05T05:32:20Z,0,https://yt3.ggpht.com/ytc/AKedOLSfOuv63gul0ZZmGpoaaj-QO26_ZwQ_ObxNN5Y6JQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
107,맨 마지막 뭐임?ㅋ ㅋ<br>클래식 ㅋ,"맨 마지막 뭐임?ㅋ ㅋ
클래식 ㅋ",엉뚱한동네이모TV,2019-11-05T03:48:11Z,0,https://yt3.ggpht.com/ytc/AKedOLQTRt7stJdwO_rg7wnK-6cX3zzW0dHcMSTX_tRm2w=s48-c-k-c0x00ffffff-no-rj,good_feedback
108,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=4m35s"">4:35</a> 형 누구 빙의하는 줄 알았어...",4:35 형 누구 빙의하는 줄 알았어...,광팬,2019-11-04T15:37:32Z,0,https://yt3.ggpht.com/ytc/AKedOLS88pL29NIaFueHu8XMLMJY-D4Zzir56xdXF3XJ=s48-c-k-c0x00ffffff-no-rj,good_feedback
109,왜 이거만 12만이얔ㅌㅋㅋㅋㅋㅌㅌㅋㅌㅌ,왜 이거만 12만이얔ㅌㅋㅋㅋㅋㅌㅌㅋㅌㅌ,ᄂ꺼져,2019-11-04T02:15:43Z,0,https://yt3.ggpht.com/ytc/AKedOLSPY78f4chKEZ8zy4n44karWtmEfPw50fh2uA=s48-c-k-c0x00ffffff-no-rj,good_feedback
110,아니 원래 이 썸네일 아니잖아요ㅋㅋㅋㅋㅋ,아니 원래 이 썸네일 아니잖아요ㅋㅋㅋㅋㅋ,케이팝 고인물,2019-11-04T01:48:32Z,0,https://yt3.ggpht.com/5yx--FuSqt2vqC9fZ3wbeTTJtINlu0bxGhuwfeTUYlIQWc6k1MOmGqziG2eoHxWiDVSaVM1xTQ=s48-c-k-c0x00ffffff-no-rj,good_feedback
111,ㅋㅋㅋ 용진님 너무 신나셨어 ㅋㅋㅋ 개귀여움 뭘해도 다 귀엽냐 ㅋㅋ 낯가림도 없는거같고 되게 착해보이고 잘생겼음 영상도 재밌어!!! 재미없는 사람이라고 하는데 아님 재밌음 ㅋㅋ,ㅋㅋㅋ 용진님 너무 신나셨어 ㅋㅋㅋ 개귀여움 뭘해도 다 귀엽냐 ㅋㅋ 낯가림도 없는거같고 되게 착해보이고 잘생겼음 영상도 재밌어!!! 재미없는 사람이라고 하는데 아님 재밌음 ㅋㅋ,윤히 hee,2019-11-03T16:59:15Z,0,https://yt3.ggpht.com/a9sp8k30Lc41KN3HxcJhOz_B73i0ZSwTmtCQeZEyIdGY28IXEtqn3jPXoc3ArIEdcV92JWdS=s48-c-k-c0x00ffffff-no-rj,good_feedback
112,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=0m24s"">0:24</a> 돠드림!",0:24 돠드림!,붉은호랑이,2019-11-03T12:18:53Z,0,https://yt3.ggpht.com/ytc/AKedOLQ7McOwmk9DMFbxqjgO_gt-PF_46vpMpnE5b7N4NA=s48-c-k-c0x00ffffff-no-rj,good_feedback
113,미....믿습니다!,미....믿습니다!,이방인Stranger,2019-11-03T09:30:20Z,0,https://yt3.ggpht.com/ytc/AKedOLQ1zemgyn-9ALENb2Usu1Lirg5o_Oyxf72DhvouKw=s48-c-k-c0x00ffffff-no-rj,good_feedback
114,"공연도와달라했지 신내림받아달라곤 안했잖아,,,","공연도와달라했지 신내림받아달라곤 안했잖아,,,",잇호,2019-11-03T08:12:33Z,26,https://yt3.ggpht.com/ytc/AKedOLT5mIzgS1eEPIfKqVw4agVGO2TiTEopxY0E8g=s48-c-k-c0x00ffffff-no-rj,good_feedback
115,썸네일 보고 들어왔습니다.,썸네일 보고 들어왔습니다.,윤해니,2019-11-03T08:06:50Z,0,https://yt3.ggpht.com/ytc/AKedOLQexnd2H54cOdjC38c7AV_X-FulBc7t0O3hJaYCuw=s48-c-k-c0x00ffffff-no-rj,good_feedback
116,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=3m54s"">3:54</a> 기합이야!!! 목소리톤과 억양으로봐선 해병출신이 확실하다",3:54 기합이야!!! 목소리톤과 억양으로봐선 해병출신이 확실하다,기학,2019-11-03T07:41:45Z,0,https://yt3.ggpht.com/ytc/AKedOLT87yCfKIKSay7vX5mhybTozVRsz98UvrKhOA=s48-c-k-c0x00ffffff-no-rj,good_feedback
117,클래식음악 틀고 저렇게 춤추는사람 처음봤다,클래식음악 틀고 저렇게 춤추는사람 처음봤다,Snoop Dogg ♪,2019-11-03T03:26:57Z,0,https://yt3.ggpht.com/ORBa-8qgd08kro_dPpQLZTL4JyIQw_6jBDmoZb3QAdZgFq__uuS14jWDQy_5czp1puHzeSPr=s48-c-k-c0x00ffffff-no-rj,good_feedback
118,돈까스좋아하세요?,돈까스좋아하세요?,이익희,2019-11-03T01:28:35Z,0,https://yt3.ggpht.com/ytc/AKedOLTrfkdVqozWyVu_eGLZJAbVBnTBB-AH_2t8NqrEiw=s48-c-k-c0x00ffffff-no-rj,good_feedback
119,비염은 왜있는걸까요,비염은 왜있는걸까요,1시간 노래 모음,2019-11-02T16:05:48Z,0,https://yt3.ggpht.com/ytc/AKedOLQCeo8PB9n3aJrBjrJ5tItsWo9bVpZtT3ssUHfZ=s48-c-k-c0x00ffffff-no-rj,contents
120,관객도 좀 더 많이 오고 유명해지면 좋겠다....,관객도 좀 더 많이 오고 유명해지면 좋겠다....,기상문자 번호 차단한 김동욱,2019-11-02T15:24:41Z,0,https://yt3.ggpht.com/FzXOF2cU3dSstxEq08laAR_yQDeGszKyf_r5ucUCgGwTmDYYbiFOSz5Acjimob8eVcYfqRt34Q=s48-c-k-c0x00ffffff-no-rj,good_feedback
121,썸넬..정형돈인줄알았...,썸넬..정형돈인줄알았...,네모,2019-11-02T14:32:49Z,0,https://yt3.ggpht.com/ytc/AKedOLRrl5gh50kqGm54XwSlTU30dCRywhs875eYs3I63vdi35O8-KjMFP-gfnhJzuPnlOXd0x0=s48-c-k-c0x00ffffff-no-rj,good_feedback
122,기야미,기야미,또맑음,2019-11-02T14:29:32Z,0,https://yt3.ggpht.com/ytc/AKedOLRSKCNaDfDe7auFZOfqbSHLd3XaFy4Bg0GoAA=s48-c-k-c0x00ffffff-no-rj,good_feedback
123,영어책 속 외계인 지토가 어떻게 만들어지게 되었는지에 대한 탄생 계기와 디자인할때 있었던 비하인드 스토리들이 궁금합니다,영어책 속 외계인 지토가 어떻게 만들어지게 되었는지에 대한 탄생 계기와 디자인할때 있었던 비하인드 스토리들이 궁금합니다,밝은달,2019-11-02T11:32:30Z,0,https://yt3.ggpht.com/RRqdGAfWh-2Fp0alNwIzupyu3OarYlUQLY0kVMWYwHyQgCu8rGriiCq8Hec3dAuNxBqrY_zI4Ws=s48-c-k-c0x00ffffff-no-rj,contents
124,진용진의 한달 수익이 궁금합니다.,진용진의 한달 수익이 궁금합니다.,안정민,2019-11-02T11:15:20Z,0,https://yt3.ggpht.com/ytc/AKedOLTx8-9sY7mc0QD-OlW28332AoVJ3BA4z4k8_6L99w=s48-c-k-c0x00ffffff-no-rj,contents
125,레드소네트 여자 개 예쁘다...ㅠ0ㅠ !!!,레드소네트 여자 개 예쁘다...ㅠ0ㅠ !!!,삼겹살슬레이어,2019-11-02T09:24:24Z,1,https://yt3.ggpht.com/ytc/AKedOLQ0uSGfEJCXuKwl4sLO6lcocbbLx6u6fEkynZ689g=s48-c-k-c0x00ffffff-no-rj,good_feedback
126,용진형 수고하셨습니다 ~ 보컬 흰옷여자분 이쁘다아 !,용진형 수고하셨습니다 ~ 보컬 흰옷여자분 이쁘다아 !,이정리TV [스나이퍼의 사운드],2019-11-02T06:34:19Z,2,https://yt3.ggpht.com/ytc/AKedOLT0vWQEAH6CcKYbSsT-rpz_yFXQRFqVCg1XwYV4vA=s48-c-k-c0x00ffffff-no-rj,good_feedback
127,썸네일ㅋㅋㄱㅋㄱㅋㄱㅋ,썸네일ㅋㅋㄱㅋㄱㅋㄱㅋ,호드과자,2019-11-02T05:07:47Z,0,https://yt3.ggpht.com/ytc/AKedOLQ0INs6NA4Y2QECPFsa4MnXdoyjQcZdIWm8Aowbig=s48-c-k-c0x00ffffff-no-rj,good_feedback
128,썸내일 ㅁㅊ,썸내일 ㅁㅊ,손민우,2019-11-02T04:47:23Z,0,https://yt3.ggpht.com/ytc/AKedOLRDtG8-anEJ9xkiO5QaDdP8lWxphi32MXh_ozL_vA=s48-c-k-c0x00ffffff-no-rj,good_feedback
129,"1시간 춤춰주세요!!!!!!!<br><a href=""https://youtu.be/jLcXZpYdJkk"">https://youtu.be/jLcXZpYdJkk</a>","1시간 춤춰주세요!!!!!!!
https://youtu.be/jLcXZpYdJkk",cuoy110,2019-11-02T01:42:40Z,0,https://yt3.ggpht.com/ytc/AKedOLRM9W4ONG0uUut22YjjAF3nYXsKCzwyW3c7Yw=s48-c-k-c0x00ffffff-no-rj,good_feedback
130,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=2m54s"">2:54</a> 레무링?",2:54 레무링?,김윤,2019-11-02T01:17:05Z,2,https://yt3.ggpht.com/ytc/AKedOLTxmMJNDa16jz1USFMPtfguB0rGptYsZvL8wU0kMw=s48-c-k-c0x00ffffff-no-rj,good_feedback
131,"<a href=""https://www.youtube.com/watch?v=ibydOspB5y0&amp;t=4m57s"">4:57</a> 왼쪽에 리제로 렘 코스프레?",4:57 왼쪽에 리제로 렘 코스프레?,타치바나/루이,2019-11-01T18:17:31Z,1,https://yt3.ggpht.com/ytc/AKedOLT-hgIfnRq8zUgb4QDj5jqGjHDMKABfjfr9LOyb=s48-c-k-c0x00ffffff-no-rj,good_feedback
132,30억 컴백 해주세요,30억 컴백 해주세요,남성춘덕 박,2019-11-01T16:21:54Z,0,https://yt3.ggpht.com/ytc/AKedOLTmAWxLbVqEksMr4Kcniv-3Z2Le1Ggbrl1XZ97GBGM=s48-c-k-c0x00ffffff-no-rj,contents
133,렘<br>리얼 맨 뭐냐고<br>누가봐도여성분인뎈ㅋㅋㅋ,"렘
리얼 맨 뭐냐고
누가봐도여성분인뎈ㅋㅋㅋ",Hatsune Tz,2019-11-01T15:52:55Z,1,https://yt3.ggpht.com/ytc/AKedOLQInqRU8Gb-IysRlr4e4uo2-RWYYzVHQBGnONdh=s48-c-k-c0x00ffffff-no-rj,good_feedback
134,오랜만에 돠드림이네요!!! 완전 기다렸어요! 용진님 백만 구독자 넘으신거 정말 축하드려요~!~!~~!~ 완전 초기때부터 봐와서 구독자 수 앞자리 바뀔때마다 같이 너무 기뻤어요ㅠㅠㅠ 이젠 세자리라니..!!! 얼른 200만도 찍으시길 ♡♡♡♡♡,오랜만에 돠드림이네요!!! 완전 기다렸어요! 용진님 백만 구독자 넘으신거 정말 축하드려요~!~!~~!~ 완전 초기때부터 봐와서 구독자 수 앞자리 바뀔때마다 같이 너무 기뻤어요ㅠㅠㅠ 이젠 세자리라니..!!! 얼른 200만도 찍으시길 ♡♡♡♡♡,Songhee Lee,2019-11-01T15:08:10Z,0,https://yt3.ggpht.com/ytc/AKedOLS4FcWJCFARt1Zf-7FBYxNB6iNQZ1baNXDQumgS=s48-c-k-c0x00ffffff-no-rj,good_feedback
135,분명 클래식으로 대체됬는데 왜 음성지원 되냐,분명 클래식으로 대체됬는데 왜 음성지원 되냐,정우주,2019-11-01T14:59:55Z,0,https://yt3.ggpht.com/ytc/AKedOLTmL41eKHFkMoOWlfIlMVygGcFNWjQLXcw7Pg=s48-c-k-c0x00ffffff-no-rj,good_feedback
136,조진웅 ㅋㅋㅋㅋㅋ,조진웅 ㅋㅋㅋㅋㅋ,Jun W,2019-11-01T14:09:50Z,0,https://yt3.ggpht.com/ytc/AKedOLR1dMTkzAHbQ8I8yVectofJ9DjZBVEh70iBjw=s48-c-k-c0x00ffffff-no-rj,good_feedback
137,형 제발 랩이나 노래 다시 시작해주면 안되요?<br>꿈이신거 아니었어요? 아니셨다면 상관없지만 정말 잘 들었는데.. 너무 구독자 위주로만 하지마시고 본인이 하고픈 것도 하시면서 하시면 좋겠어요!,"형 제발 랩이나 노래 다시 시작해주면 안되요?
꿈이신거 아니었어요? 아니셨다면 상관없지만 정말 잘 들었는데.. 너무 구독자 위주로만 하지마시고 본인이 하고픈 것도 하시면서 하시면 좋겠어요!",소나무,2019-11-01T13:58:16Z,1,https://yt3.ggpht.com/ytc/AKedOLSvRywHWvqEZ0ywjc4utMP8ZGrRfIlE_468j5HBfw=s48-c-k-c0x00ffffff-no-rj,good_feedback
