,textDisplay,textOriginal,authorDisplayName,publishedAt,likeCount,authorProfileImageUrl,contents_or_feedback
64,카푸어,카푸어,오복열매,2021-11-26T05:00:50Z,0,https://yt3.ggpht.com/ytc/AKedOLTCqW_s_PzZMnb_hrw0h4mHjhsd8P8fvNsU0TeI=s48-c-k-c0x00ffffff-no-rj,피드백
65,이거보고 이재명뽑기로했다 ㅜㅜㅜㅜ,이거보고 이재명뽑기로했다 ㅜㅜㅜㅜ,si a,2021-11-26T04:43:41Z,1,https://yt3.ggpht.com/ytc/AKedOLQwtg6-D0qVtZmlpwklCSa-bZeNWAV6gPTfQQ=s48-c-k-c0x00ffffff-no-rj,피드백
66,"형, 썸네일에 어떤 뇬들인지 궁금합니다. 카푸어든 금수저든 상관은없는데, 무슨 깡으로 사람들에게 피해주면서 타는지, 그분뇬들이 궁금합니다.","형, 썸네일에 어떤 뇬들인지 궁금합니다. 카푸어든 금수저든 상관은없는데, 무슨 깡으로 사람들에게 피해주면서 타는지, 그분뇬들이 궁금합니다.",Pine apple,2021-11-26T04:24:21Z,0,https://yt3.ggpht.com/ytc/AKedOLQOGOjssRJzr8c9-og3BfunjppnEqOubs_lWYtj=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
67,주식....하자!!,주식....하자!!,강훈,2021-11-26T03:45:55Z,1,https://yt3.ggpht.com/7E8owDsAgGL9TlSJWqvU5FDsVIIo_glUAgNH8V9IP6hV12RFyFxioxr0vKqu3orYfxHXPa7o19Y=s48-c-k-c0x00ffffff-no-rj,피드백
68,첫화면 이미지는 어딨는가?,첫화면 이미지는 어딨는가?,smileman k,2021-11-26T02:38:47Z,0,https://yt3.ggpht.com/ytc/AKedOLTic6JA9GmHXlHBvShE6OgNUHUdmhlsin1-zw=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
69,우리동네 외제차 스포츠카 3대 정도 진짜 굉음내면서 돌아다니는 차들봤는데 진짜 진짜 거짓말안하고 낮에는 배민 배달하는 애들이였음 거짓말이면 유튜브접습니다,우리동네 외제차 스포츠카 3대 정도 진짜 굉음내면서 돌아다니는 차들봤는데 진짜 진짜 거짓말안하고 낮에는 배민 배달하는 애들이였음 거짓말이면 유튜브접습니다,고범TV,2021-11-26T01:09:12Z,0,https://yt3.ggpht.com/ytc/AKedOLRmpHCIF8r6rnV_Q_y5ke4kq4t8Wg1SPb5iGoLs=s48-c-k-c0x00ffffff-no-rj,피드백
70,😆👍👍👍,😆👍👍👍,광철롤러 KC roller skate,2021-11-26T00:59:02Z,0,https://yt3.ggpht.com/ytc/AKedOLQ8uf_sgxv_og2g04D6sA_TZzrufhcOZKQpVzol=s48-c-k-c0x00ffffff-no-rj,피드백
71,10명중이라치고 개인적으로 생각 하는 비율이 계속 주변 한참어린 동생들이랑 친해서 그런지<br><br>2명 애초에 금수저<br><br>2명 불법활동.후배양성<br><br>1명 노력형으로 빡쌔개일하며 나에게 대한 보상을 줌<br><br>2명 영끌하고 돈굴리는 방식을<br>알아서 굴리다 빚에서 여유를 만들줄 암. 오히려 그만큼 머리잘쓰고 비즈니즈 잘해서 멋이상의 가치를 얻고 성공함<br>일도하고 급하게가아닌 1.2년적금하고 여유금제외 대출. 이후  자영업 투자 등등<br><br>2명 멋에만 치중하다 겉은 가진게 많은데 속은 돈구하고 다님(실제 사례)<br><br>1명 본인꺼 아니고 돌아가며 빌려 운전<br><br>이정도 비율같음.. 명품도...<br>명품 입는걸 뭐라 하는게아니고 사람들이 뭐라 하는건 명품 둘렀다고 거만하게 남들 무시하고 다니는데 정작본인들 가진게없는게 보여서임...<br><br>명품도 비슷...<br>명품두르고 거만한 이미지가 박힌부분도 맞긴한데<br>동생들보니 부모님이 일하시니까 자기도 한달 일하고 그 월급으로 용돈따로받고 그냥 자기에게 주는 포상이라는 생각으로 나름 열심히 모아 100~200만원대 사고 남은 몇십만원으로 생활비쓰는 애들도 꽤 있었음.. 그러니<br>나쁜방향 좋은방향 이미지들이<br>난 비등하다고 봄 다 나쁜게아니구<br><br>10대 20대들 위아래로 압박당하는 세대라 했는데<br>너무 무리는 말고 급라지 않으니 천천히 마련하면서 힘든 청소년 청년들<br>여유로운 10대 20대로 살 수 있으면 좋겠음. 화이팅,"10명중이라치고 개인적으로 생각 하는 비율이 계속 주변 한참어린 동생들이랑 친해서 그런지

2명 애초에 금수저

2명 불법활동.후배양성

1명 노력형으로 빡쌔개일하며 나에게 대한 보상을 줌

2명 영끌하고 돈굴리는 방식을
알아서 굴리다 빚에서 여유를 만들줄 암. 오히려 그만큼 머리잘쓰고 비즈니즈 잘해서 멋이상의 가치를 얻고 성공함
일도하고 급하게가아닌 1.2년적금하고 여유금제외 대출. 이후  자영업 투자 등등

2명 멋에만 치중하다 겉은 가진게 많은데 속은 돈구하고 다님(실제 사례)

1명 본인꺼 아니고 돌아가며 빌려 운전

이정도 비율같음.. 명품도...
명품 입는걸 뭐라 하는게아니고 사람들이 뭐라 하는건 명품 둘렀다고 거만하게 남들 무시하고 다니는데 정작본인들 가진게없는게 보여서임...

명품도 비슷...
명품두르고 거만한 이미지가 박힌부분도 맞긴한데
동생들보니 부모님이 일하시니까 자기도 한달 일하고 그 월급으로 용돈따로받고 그냥 자기에게 주는 포상이라는 생각으로 나름 열심히 모아 100~200만원대 사고 남은 몇십만원으로 생활비쓰는 애들도 꽤 있었음.. 그러니
나쁜방향 좋은방향 이미지들이
난 비등하다고 봄 다 나쁜게아니구

10대 20대들 위아래로 압박당하는 세대라 했는데
너무 무리는 말고 급라지 않으니 천천히 마련하면서 힘든 청소년 청년들
여유로운 10대 20대로 살 수 있으면 좋겠음. 화이팅",호간,2021-11-25T20:58:27Z,0,https://yt3.ggpht.com/ytc/AKedOLQ2PpgaV_IHxHedhGHKJ7mAROE6Oa3TEgekqYXCPg=s48-c-k-c0x00ffffff-no-rj,피드백
72,"<a href=""https://www.youtube.com/watch?v=Mh-ip0PxJK0&amp;t=2m00s"">2:00</a> 지하주차장에서 과속밟는 정신나간 놈<br><a href=""https://www.youtube.com/watch?v=Mh-ip0PxJK0&amp;t=2m43s"">2:43</a> 기둥옆에 바싹안붙이고 옆선먹어서 그옆에 피 못대게 해놓은 꼬라지<br>마후라 터쳐서 굉음까지 내고.. 전형적인 지밖에 모르는.. 사람새끼가 아니네 저런 벌레같은 것들이 없어져야 세상살맛 날텐데","2:00 지하주차장에서 과속밟는 정신나간 놈
2:43 기둥옆에 바싹안붙이고 옆선먹어서 그옆에 피 못대게 해놓은 꼬라지
마후라 터쳐서 굉음까지 내고.. 전형적인 지밖에 모르는.. 사람새끼가 아니네 저런 벌레같은 것들이 없어져야 세상살맛 날텐데",ssojjwo,2021-11-25T17:40:53Z,0,https://yt3.ggpht.com/jQttW527cmta7xgn6j5m3_bYinkUifRzTcFr8ySTGaesbJqXdngzjB2EB1p_DSlqvqF7tGf1O8g=s48-c-k-c0x00ffffff-no-rj,피드백
73,중산층 되는거 뒤져도 불가능하네,중산층 되는거 뒤져도 불가능하네,호바밧,2021-11-25T16:26:04Z,0,https://yt3.ggpht.com/ytc/AKedOLQmCos6_g7F9sNCTNpmhv07BOeGXVe77ML-R_tn=s48-c-k-c0x00ffffff-no-rj,피드백
74,와 300억이면 평생 먹교 살겠네 ㅈㄴ 부럽다 진짜,와 300억이면 평생 먹교 살겠네 ㅈㄴ 부럽다 진짜,김민수,2021-11-25T14:42:27Z,1,https://yt3.ggpht.com/d6yqneaJpvfnPt9WnLqbElh0U258j8VivfSMW283qNjZIdXbxMvn1YLezgdqV3oZEBHPXSKu=s48-c-k-c0x00ffffff-no-rj,피드백
75,금수저는 부럽지만 나는<br>그래도 다시태어나도 지금<br>부모님아들로 태어나고싶다..<br><br>돈은 내가벌지 뭐,"금수저는 부럽지만 나는
그래도 다시태어나도 지금
부모님아들로 태어나고싶다..

돈은 내가벌지 뭐",어른아이,2021-11-25T14:26:32Z,0,https://yt3.ggpht.com/ytc/AKedOLS8yLUSSmW828mXJIT24OW0FncUYN15wa0380U=s48-c-k-c0x00ffffff-no-rj,피드백
76,뭐 예상했지...,뭐 예상했지...,안선욱,2021-11-25T13:35:26Z,0,https://yt3.ggpht.com/ytc/AKedOLTa-rMUqnGiL2D_D4OT8et5bgFyuB1Yn8_a8wqMZg=s48-c-k-c0x00ffffff-no-rj,피드백
77,바둑고수는 체스를 잘할까가 궁금합니다,바둑고수는 체스를 잘할까가 궁금합니다,“명언처럼보이기”,2021-11-25T13:29:22Z,0,https://yt3.ggpht.com/anfXoiitKfEK7WlMCpA9fwTn7Zi0JMbjL7tLA38roPmfnxCrtMjIVrsR0sZSwpxQ01miuGkcZw=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
78,연봉이 2800~3000 이라.. 21살 내 연봉 1400..... 따흑 ㅠㅠ,연봉이 2800~3000 이라.. 21살 내 연봉 1400..... 따흑 ㅠㅠ,김승태,2021-11-25T12:57:08Z,0,https://yt3.ggpht.com/ytc/AKedOLTFxnVhkspEoAKnFZR20-8FKU0ChvS5Ib32Aw=s48-c-k-c0x00ffffff-no-rj,피드백
79,"지금까지 제가 중산층이라고 생각했는데요, 분명 있었는데 없어졌습니다.","지금까지 제가 중산층이라고 생각했는데요, 분명 있었는데 없어졌습니다.",아두,2021-11-25T11:52:42Z,0,https://yt3.ggpht.com/ytc/AKedOLSNcnt1hc-kZ9WEVfDuEilSkWbGwfNJ9XGk73Yo=s48-c-k-c0x00ffffff-no-rj,피드백
80,부자,부자,Sleoeow929,2021-11-25T11:13:42Z,0,https://yt3.ggpht.com/ytc/AKedOLTJcfMT5PwsGs1WsLtACOoK6CGQhgwAdjQnl64LlAl1I_npbjDq3kCFuSRsUczY=s48-c-k-c0x00ffffff-no-rj,피드백
81,그건 맞는거 같네요 젊을때 타야 만족도는 더 높을거 같네요.,그건 맞는거 같네요 젊을때 타야 만족도는 더 높을거 같네요.,3초의 승부사,2021-11-25T10:50:17Z,0,https://yt3.ggpht.com/ytc/AKedOLQx7nXkWDc5GXo8HJx7e6uDsuq-7OO4ecNQYqMzWQ=s48-c-k-c0x00ffffff-no-rj,피드백
82,26살이라고??ㅋㅋ음....내가더...음,26살이라고??ㅋㅋ음....내가더...음,yaru,2021-11-25T10:41:11Z,0,https://yt3.ggpht.com/ytc/AKedOLRk2Fv4b1I78Uhe63IIwaUrYHI4CtAu2XoaDA=s48-c-k-c0x00ffffff-no-rj,피드백
83,야동을 보면 진짜 머리가 빨리 자라는 지 궁금합니다.,야동을 보면 진짜 머리가 빨리 자라는 지 궁금합니다.,황태민,2021-11-25T10:17:18Z,0,https://yt3.ggpht.com/ytc/AKedOLSH5Oh3ZQENHFw4YNKRV2lwe_WK64HJi9xgzQ=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
84,진용진님 피시방에서 컴퓨터로 유튜브 들어가면 로그인 안한상태에서 알고리즘이 제 핸드폰 유튜브에 뜨는가하고 똑같이 뜨는데 왜 이렇게 뜨는지 너무 궁금합니다.,진용진님 피시방에서 컴퓨터로 유튜브 들어가면 로그인 안한상태에서 알고리즘이 제 핸드폰 유튜브에 뜨는가하고 똑같이 뜨는데 왜 이렇게 뜨는지 너무 궁금합니다.,dhks sks,2021-11-25T10:16:21Z,1,https://yt3.ggpht.com/ytc/AKedOLSEzFBeSobr1yJ7-Tznl5ztgU3DTo39aw6jmw=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
85,노래방 점수가 어떻게 측정되는지 궁금해요,노래방 점수가 어떻게 측정되는지 궁금해요,익명2,2021-11-25T10:07:22Z,0,https://yt3.ggpht.com/ytc/AKedOLRjYiKiQPXfX72EXCoPaVSlfnx0Y65kJcNrFyrF=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
86,금수저 절대 아니고 대부분 남들이 절대 부러워하지 않는 직업이다 그러니 진짜 그런거보고 헛짓거리 하지마라 진짜로 내가 20대때 해봐서 하는 말이다,금수저 절대 아니고 대부분 남들이 절대 부러워하지 않는 직업이다 그러니 진짜 그런거보고 헛짓거리 하지마라 진짜로 내가 20대때 해봐서 하는 말이다,lunatic,2021-11-25T09:59:18Z,0,https://yt3.ggpht.com/ytc/AKedOLSn7uA-0wVH1AFN5BhHEhLAq6bDJQIk63fsGf6TpAWeUkB70OPy5ajd7TUBgaz_=s48-c-k-c0x00ffffff-no-rj,피드백
87,카푸어지 카푸어가 왜 아님?ㅋㅋㅋㅋㅋ<br>월 600 실수령 하는 나도 모닝 타는데ㅋㅋㅋㅋㅋ,"카푸어지 카푸어가 왜 아님?ㅋㅋㅋㅋㅋ
월 600 실수령 하는 나도 모닝 타는데ㅋㅋㅋㅋㅋ",KAYA,2021-11-25T09:55:35Z,0,https://yt3.ggpht.com/ytc/AKedOLRQI1mv35kJKA6WUQXY928ecAFTqTuK-lOowhwBag=s48-c-k-c0x00ffffff-no-rj,피드백
88,코인해서 잘번사람들은 저런거 우습더라구요,코인해서 잘번사람들은 저런거 우습더라구요,최진한,2021-11-25T09:19:06Z,0,https://yt3.ggpht.com/ytc/AKedOLSKcSZfsbT9ecKNETMmDxEynAVBJIYeCbtd1Bsm=s48-c-k-c0x00ffffff-no-rj,피드백
89,스포츠카의 대다수는 법인아님? 자기돈 들여서 차탄다고? 말이안됨.,스포츠카의 대다수는 법인아님? 자기돈 들여서 차탄다고? 말이안됨.,곰탱이,2021-11-25T09:09:11Z,0,https://yt3.ggpht.com/ytc/AKedOLS4loxFpN1xxqNh66b6IcEg03Ije2WyiBt6Ow=s48-c-k-c0x00ffffff-no-rj,피드백
90,이글루는 진짜 따뜻한지 궁금합니다,이글루는 진짜 따뜻한지 궁금합니다,라언이,2021-11-25T07:47:44Z,0,https://yt3.ggpht.com/ytc/AKedOLRLkYqqgPgGVTns_FPMrx_fYCjFmqOFPnj4kA=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
91,백발 할아버지가 멋지게 스타일링 깔끔하게하고 선글라스 끼고 스포츠카타고 가면 나이드셨어도 멋지던데,백발 할아버지가 멋지게 스타일링 깔끔하게하고 선글라스 끼고 스포츠카타고 가면 나이드셨어도 멋지던데,정규진,2021-11-25T07:42:58Z,1,https://yt3.ggpht.com/O8oLkSg6-6aJ_yl97wvcVS12k0Thj3YEZIV2RZVJxdbEFZ8XFMqJc-U_AfuEPIzYVVXBo0dfLA=s48-c-k-c0x00ffffff-no-rj,피드백
92,진용진님 애니멀커뮤니케이션이 정말 진실인지 거짓으러 꾸며낸 말인지 궁금해요!!<br>사후교감이라던지 동물과 대화를 할 수 있다던지 이런게 정말 가능한 일일까요?,"진용진님 애니멀커뮤니케이션이 정말 진실인지 거짓으러 꾸며낸 말인지 궁금해요!!
사후교감이라던지 동물과 대화를 할 수 있다던지 이런게 정말 가능한 일일까요?",K M,2021-11-25T07:06:27Z,10,https://yt3.ggpht.com/Cf1QcvuX2_4LG9Ao-RIlgOPMvszO_KJglHpJmtyx9fWZll65BRB6SedZxl29SeN9LridPehK=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
93,3호선 인생은 젝슨녀 근황이 궁금합니다.,3호선 인생은 젝슨녀 근황이 궁금합니다.,Charlie,2021-11-25T06:57:49Z,0,https://yt3.ggpht.com/ytc/AKedOLRcmiCvvVX4MKOCZ5MuDXXUOOrQw0e4vExGcpn1kw=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
94,"어리다고 스포츠카 못 타는 법 없지....카퓨어이거나 부모 잘만나거나...,..","어리다고 스포츠카 못 타는 법 없지....카퓨어이거나 부모 잘만나거나...,..",자전거,2021-11-25T06:10:47Z,0,https://yt3.ggpht.com/ytc/AKedOLRCD9IgEIWZEQauQIytkWFwnkL-AZOv1fmDIQ=s48-c-k-c0x00ffffff-no-rj,피드백
95,죽으면 후회조차 못하는데<br>안죽고 살면 두고두고 후회하겠지 ㅋㅋㅋㅋㅋㅋㅋㅋ,"죽으면 후회조차 못하는데
안죽고 살면 두고두고 후회하겠지 ㅋㅋㅋㅋㅋㅋㅋㅋ",캬오ᅣ이,2021-11-25T05:49:33Z,0,https://yt3.ggpht.com/ytc/AKedOLSPOp3k_YS7ONoPA4yeCyxu1sN3QFDN6a38vA=s48-c-k-c0x00ffffff-no-rj,피드백
96,"옛날엔 금수저,토토등 불법,카푸어 순이었는데 요즘은 코인러,bj유튜버가 많은듯","옛날엔 금수저,토토등 불법,카푸어 순이었는데 요즘은 코인러,bj유튜버가 많은듯",PTSD,2021-11-25T05:48:29Z,0,https://yt3.ggpht.com/ytc/AKedOLSw4QqDfoZbY6Q_Be8BFNCL4IfSDshh5IOnaU2y=s48-c-k-c0x00ffffff-no-rj,피드백
97,휴대폰 배터리 충전 상태로 전화받으면 정말 위험한지 궁금합니다,휴대폰 배터리 충전 상태로 전화받으면 정말 위험한지 궁금합니다,박승권,2021-11-25T05:34:54Z,0,https://yt3.ggpht.com/ytc/AKedOLQL07-9AsIZwvhJnFtXtqPtVgopvKggCySKvFhZprnGrA=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
98,사람은 가진게 없을 수록 버림 받을까봐 들어내고<br>가진게 많을 수록 빼앗길까봐 감춘다.,"사람은 가진게 없을 수록 버림 받을까봐 들어내고
가진게 많을 수록 빼앗길까봐 감춘다.",이건희,2021-11-25T05:14:27Z,1,https://yt3.ggpht.com/ytc/AKedOLRqMz9AmFD1aRSKS8hXFyORelwRUUGmgd02b70G=s48-c-k-c0x00ffffff-no-rj,피드백
99,찐 카푸어들은 본인을 절대 카푸어라고 인정안함,찐 카푸어들은 본인을 절대 카푸어라고 인정안함,스모,2021-11-25T04:41:15Z,1,https://yt3.ggpht.com/yiS7qFAzL_u26G8QVEiI2K6pdx4mZR0E6Pi4Ybl8Pcqsf6WeVRwfKfjvDNnWAukM-MpQmeh5EQ=s48-c-k-c0x00ffffff-no-rj,피드백
100,예술가분들은 핫도그나 그런 음식에 케찹 어떻게 뿌리시나요...,예술가분들은 핫도그나 그런 음식에 케찹 어떻게 뿌리시나요...,유 담,2021-11-25T03:59:42Z,0,https://yt3.ggpht.com/RAsCddCLhsmbThqLi2OaTb0II2wF2Nn4LYei1E3-8fPgwM5Iw0S7yQKDbVf_zRqtqA2VHbebJA=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
101,연봉이 세후8천인 나는 2천만원짜리 중고차탄다 . <br>차에쓰는 돈이 갱장히아깝다 이기야.,"연봉이 세후8천인 나는 2천만원짜리 중고차탄다 . 
차에쓰는 돈이 갱장히아깝다 이기야.",-5년백억,2021-11-25T03:58:47Z,0,https://yt3.ggpht.com/ytc/AKedOLRFQUT4SZurcdmHGbM-gPg5X7i0Y7GXM9hfPmoKMFg=s48-c-k-c0x00ffffff-no-rj,피드백
102,신발도 튀기면 맛있다던데 진짜 맛있는지 어떤 맛인지 궁금해요,신발도 튀기면 맛있다던데 진짜 맛있는지 어떤 맛인지 궁금해요,ra r,2021-11-25T03:36:07Z,1,https://yt3.ggpht.com/ytc/AKedOLSy4GfVPETLJ7I2238hKKOZNc_HIdgWAJ1elw=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
103,한번사는거 죽창나게살자ㅋ 쌉카푸어 1년뒤면 빌빌짤듯ㅋ,한번사는거 죽창나게살자ㅋ 쌉카푸어 1년뒤면 빌빌짤듯ㅋ,프라이,2021-11-25T03:32:32Z,0,https://yt3.ggpht.com/-hWYCF2QFvWgkgYEl-0EXTI8kt9vUFV6if24SjBmsxl-la_Y24y1MRdSZ7mNklJ0oJA_5y5bgA=s48-c-k-c0x00ffffff-no-rj,피드백
104,역시 bmw였구요,역시 bmw였구요,curian06,2021-11-25T03:09:14Z,0,https://yt3.ggpht.com/ytc/AKedOLQN24rREbYe6mpJlpq3JirSs0dyYz2XnXQ94A=s48-c-k-c0x00ffffff-no-rj,피드백
105,남자 연예인들의 공익비율이 유독 높은이유 방법이 궁금합니다,남자 연예인들의 공익비율이 유독 높은이유 방법이 궁금합니다,김명인,2021-11-25T02:40:36Z,0,https://yt3.ggpht.com/ytc/AKedOLTkK_XJTokUebkIn2Vwm5yAKobBbkkJttgMX3ET=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
106,"그런데 그냥 멋지게 살자의 정의에대한 가치관이 다른 것 같음. 카푸어가 남한테 피해주는 건 아니니까 욕할 일은 아닌 듯~ 그냥 이해가 안 될 뿐...그리고 2500억 중산층, 이것도 자라온 환경에따라 관념이 다른 가봄ㅋㅋㅋㅋㅋ그냥 부러울 뿐","그런데 그냥 멋지게 살자의 정의에대한 가치관이 다른 것 같음. 카푸어가 남한테 피해주는 건 아니니까 욕할 일은 아닌 듯~ 그냥 이해가 안 될 뿐...그리고 2500억 중산층, 이것도 자라온 환경에따라 관념이 다른 가봄ㅋㅋㅋㅋㅋ그냥 부러울 뿐",AliciaAlba,2021-11-25T02:19:54Z,0,https://yt3.ggpht.com/ytc/AKedOLTwOVpa_Bzss9n7xZ2GOKQGB17vFCKR95nmTdOGfF2jnIgH7KMNiexKrqhl94EN=s48-c-k-c0x00ffffff-no-rj,피드백
107,팜플렛에 5천만으로내집마련광고글 그게 진짜가능한가 궁금합니다 ㅎㅎ,팜플렛에 5천만으로내집마련광고글 그게 진짜가능한가 궁금합니다 ㅎㅎ,기남,2021-11-25T01:06:47Z,1,https://yt3.ggpht.com/ytc/AKedOLQGW_0pR6M4uwXRIrJmAwoz69jRlVvzfKH1Vb7reA=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
108,뭐 주식이 대박나거나 비트코인이 대박나거나 아님 금수저이거나 아니면 카푸어거나 아니면 진짜 토쟁이거나,뭐 주식이 대박나거나 비트코인이 대박나거나 아님 금수저이거나 아니면 카푸어거나 아니면 진짜 토쟁이거나,삼천,2021-11-25T00:12:27Z,0,https://yt3.ggpht.com/ytc/AKedOLRni0DVUuiLfKS1sRJiaeP7pGsPYXmkI9mmqIhcKg=s48-c-k-c0x00ffffff-no-rj,피드백
109,도둑맞은 중산층...,도둑맞은 중산층...,튼튼어멈,2021-11-25T00:04:03Z,0,https://yt3.ggpht.com/XvolHSTqvWzoLAL71griiV2NsntEc-C57zfjChwibogwqbq1gcnB6TUIBfh9uCZ0-QBKMSz-7Q=s48-c-k-c0x00ffffff-no-rj,피드백
110,300억이  중산층이 였군<br>중산층 언제 되보냐,"300억이  중산층이 였군
중산층 언제 되보냐",이파란,2021-11-24T23:42:43Z,0,https://yt3.ggpht.com/ytc/AKedOLRfwaudnREMrlGF-lS0aO1NppGW9NNpSINMmE4x=s48-c-k-c0x00ffffff-no-rj,피드백
111,재벌가는 동전의 존재를 모르는지 궁금합니다,재벌가는 동전의 존재를 모르는지 궁금합니다,렘플,2021-11-24T22:56:42Z,0,https://yt3.ggpht.com/uMSzrVB8QfC6H6m0K9mbHTzuDWSH9dY2lcFeV39mlDXAZX2EDppoe1iy_NPVTyJU4ScjGhza6_o=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
112,국힙 래퍼들은 영어가사를 많이 쓰는데 실제로 영어실력이 좋을까 ?,국힙 래퍼들은 영어가사를 많이 쓰는데 실제로 영어실력이 좋을까 ?,Demoin. IOWA,2021-11-24T18:07:38Z,0,https://yt3.ggpht.com/IbO_PhQxMi9y48vW1L1CnxW6lnFtkmKEDj9lut3yllCAl3vpnzLvQrLVybZglVa6b5D-GEoAIA=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
113,전투식량들 구성보면 진짜 다양한데 저런것들이 전시상황에서도 잘생산되고 보급될수 있을지 궁금합니다,전투식량들 구성보면 진짜 다양한데 저런것들이 전시상황에서도 잘생산되고 보급될수 있을지 궁금합니다,주인,2021-11-24T17:54:14Z,6,https://yt3.ggpht.com/ytc/AKedOLTtxNK823BH8bUqGa2H0PCpAG79eNrWqWTaL3IYyQ=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
114,일반자동차말고 아기용자동차나 나무로만든차 등 이런 특이한차들을 타고 음주단속구간에  지나가면 음주 측정하는지 궁금합니다,일반자동차말고 아기용자동차나 나무로만든차 등 이런 특이한차들을 타고 음주단속구간에  지나가면 음주 측정하는지 궁금합니다,지민,2021-11-24T17:53:49Z,0,https://yt3.ggpht.com/ytc/AKedOLTJecWvErt9gElfY34SSpEZyagG4KNxyTZxrARLsxUsgeWqsqlFzGoiSmftj1ev23poRxQ=s48-c-k-c0x00ffffff-no-rj,컨텐츠 요구
115,간지가 안난다라 없는사람들이 있는사람보다 소유욕이 더강하군요 하긴 없으면 얻기위해서 발버둥을 치는데 있는자는 얻을려면 얻을수있으니 굳이 애써 얻을려고 노력하지않아도 되구.. 부럽다ㅏ,간지가 안난다라 없는사람들이 있는사람보다 소유욕이 더강하군요 하긴 없으면 얻기위해서 발버둥을 치는데 있는자는 얻을려면 얻을수있으니 굳이 애써 얻을려고 노력하지않아도 되구.. 부럽다ㅏ,Jangwon Ha,2021-11-24T17:49:37Z,0,https://yt3.ggpht.com/ytc/AKedOLR2ZLczuuu-TQT8eYHH0o6MzEJbRWETnc_JXw=s48-c-k-c0x00ffffff-no-rj,피드백
